name,t_in,t_out,EStart,EEnd
2016006863,22,111,70.36510078327787,75.0
2013005382,66,143,26.545917060541207,39.99957564145088
2014008118,39,111,26.678322234467363,30.0
2013002624,39,111,24.15809579446736,30.0
2012007472,26,111,36.1697702605412,40.0
2015002445,21,111,28.33916111446736,30.0
2015001026,40,45,15.792365998244058,20.848489688073155
2015001026,54,114,20.71694639824409,24.0
2014001657,39,110,24.594519995662413,59.55213183794835
2012005420,28,111,16.47510663446736,30.0
2016006854,22,42,38.6320604605412,40.0
2016006854,59,111,37.811297599999996,40.0
2014005582,38,114,15.052450074467362,29.457333327800686
2012000097,34,123,22.358473200000002,24.0
2012000097,124,129,22.9056488,24.0
2012007780,32,40,59.074629495662386,60.0
2012007780,46,111,58.112244180000005,60.0
2013006610,48,110,55.01199718327788,74.88497496944078
2016003818,62,111,56.298517999999994,60.0
2016003818,116,117,56.298517999999994,56.795610910742184
2013000055,27,143,21.264121998244068,24.0
2015007857,44,111,34.701175195662415,60.0
2015007867,27,143,61.172550703277864,75.0
2015003135,48,111,20.430425060541204,39.99343949789858
2014004809,41,111,59.2597036,60.0
2014004809,120,143,59.2597036,60.0
2012004578,41,114,42.78810869566241,59.986689076143875
2015003051,24,111,32.0659538,40.0
2015003051,115,123,37.264122,40.0
2012004588,32,133,26.6746648,40.0
2014007768,140,143,10.539480238244082,13.795480238244082
2012004582,30,143,38.24903754054119,40.0
2013006321,27,111,61.09530238327788,75.0
2016007085,20,110,27.78554816,30.0
2016002359,26,116,19.075419598244082,23.47500674531851
2012008097,38,111,52.30830598327788,74.34884630653704
2012004559,40,121,4.675,24.0
2014007710,29,143,26.40151575446735,30.0
2012003555,46,143,35.2161639956624,59.45733332899573
2014007777,27,111,36.1697702605412,40.0
2016005837,33,42,20.44335859824406,23.666935567129027
2016005837,48,112,23.61697708,24.0
2014004149,14,32,23.28867172,24.0
2014004149,42,110,23.15187782,24.0
2016007886,38,111,9.595471195662414,59.92516668327713
2014008938,34,111,36.9905336605412,40.0
2013009162,24,75,27.2319352,30.0
2013000128,26,42,37.811297060541186,40.0
2015008051,30,111,19.7223154605412,39.9994084227168
2012005453,2,126,27.785548154467364,30.0
2016002414,0,143,39.534762792587365,39.999999460541204
2016007808,42,143,13.866366494467366,29.99999999446736
2016006926,32,111,36.71694586054119,40.0
2013005587,40,111,14.926482260541203,40.0
2012007801,26,112,50.585360995662406,60.0
2015002808,68,129,26.678322234467363,30.0
2014007887,39,108,4.775,29.99999999446736
2016008383,45,111,37.79110799566241,59.939757935795555
2014001801,34,111,26.320609460541206,39.99956251267231
2014001856,48,110,69.5926176,75.0
2012004613,30,111,19.62259519824407,24.0
2016001078,63,111,4.675,23.999999998244085
2015003039,18,20,55.558221595662395,56.6166854497352
2015003039,24,34,59.6298518,60.0
2015003039,38,135,59.6298518,60.0
2014001201,39,111,56.298517999999994,60.0
2016006978,37,111,28.449883706467354,30.0
2016003750,44,116,29.446387034467342,30.0
2014007830,39,111,4.775,29.99999999446736
2015002916,9,118,23.799534848,29.99999999446733
2016003420,48,122,4.835920460541203,39.98961860650881
2016003420,126,143,37.81129706054121,40.0
2013006477,42,111,4.75,39.9792867003935
2013005942,36,143,20.865386154467362,30.0
2012006647,35,111,4.675,23.999999998244085
2014000740,42,105,38.35847266054119,40.0
2012005092,44,111,17.433892798244063,23.457333331577402
2016006519,33,131,49.29788899566241,60.0
2012006918,38,105,26.863396334467357,30.0
2013002180,32,111,5.75,72.69417557466465
2013001147,25,111,22.905648798244066,24.0
2014003392,123,124,22.9056488,23.316090082630783
2016006533,114,143,38.905648260541206,40.0
2016000015,2,9,72.68255038327787,75.0
2016000015,61,66,69.81792519999999,72.2207295742598
2016000015,72,127,69.81792519999999,75.0
2015001706,14,42,22.11063483824407,24.0
2015001706,118,143,20.169770800000002,24.0
2014008448,124,141,20.169770800000002,24.0
2016008616,51,132,22.803031514467357,29.999999994467373
2012005040,42,111,33.16030446054121,39.625863481252175
2013008596,44,143,23.910257434467365,29.47398993307104
2013007747,46,111,4.675,24.0
2013009250,39,111,23.910257440000002,29.999999994467355
2013005934,20,111,52.597035995662395,60.0
2016008016,32,111,21.811297598244067,24.0
2012007023,40,111,13.877251398244063,24.0
2013005949,34,36,56.49258998327789,58.66325664994456
2013005949,42,116,58.587936756611214,75.0
2016006433,122,143,73.06879198327788,75.0
2014001351,40,42,7.85831979824406,10.028986464910727
2014001351,50,111,8.442177224910726,23.99999999824405
2014004544,54,112,17.50776150424406,24.0
2014004544,117,120,20.55279371824408,22.33737368539805
2014004543,28,39,26.401515754467354,30.0
2014004543,44,111,29.446387039999998,30.0
2012005224,42,114,22.905648798244062,24.0
2014008662,34,117,37.79110799566241,60.0
2014008666,34,111,23.35664447446736,29.99999999446738
2013001095,35,111,65.73020158327789,75.0
2016000362,126,143,22.80303151446735,30.0
2016000499,24,27,37.264122,38.64937178703703
2016000499,51,143,37.264122,40.0
2012005159,14,111,20.169770798244073,23.672244457521174
2014005852,33,111,35.34900739999999,40.0
2014005852,129,143,35.62259519999999,40.0
2012002055,28,143,11.556963594467359,30.0
2014008688,23,120,48.89555399566241,60.0
2014008688,130,143,58.8895554,60.0
2013004589,40,111,14.366066564467358,29.457333327800676
2015001314,40,117,17.820514874467364,30.0
2014004683,17,103,18.528243998244065,23.999999998244085
2016002992,2,102,30.205556760000004,39.45733279387453
2016002992,140,143,27.954089560541192,31.210089560541192
2014008222,42,111,32.88671666054121,39.57721125276424
2015002064,15,105,35.075419600000004,40.0
2014008220,34,112,38.35847266054119,40.0
2013008250,30,111,24.158095794467346,29.496670084915348
2012004864,33,111,20.71694639824407,24.0
2012002794,45,111,69.59261758327789,75.0
2014008832,46,143,26.567599642467357,30.0
2013004785,26,33,28.892774080000002,30.0
2013004785,42,111,29.446387039999998,30.0
2015002071,48,108,17.98106839824406,23.99999999824407
2015008914,28,111,58.519407199999996,60.0
2016003250,70,143,11.962136798244062,24.0
2014001558,28,111,28.992113860541203,39.45722844147609
2016003269,12,27,71.29208064,75.0
2016003269,54,112,71.29208064,75.0
2016003269,140,143,71.29208064,72.67193869134273
2013002557,24,32,24.29778650646736,28.91008572950634
2013002557,47,111,24.851399472,30.0
2016003387,36,111,54.077628795662406,60.0
2014001970,22,40,28.33916111446736,30.0
2014001970,68,111,27.508741679999996,30.0
2016002499,21,26,34.801831799999995,37.577889025297566
2016002499,30,111,39.179236599999996,40.0
2016002499,122,140,37.264122,40.0
2015008765,38,48,36.6323831956624,47.48568302205086
2015008765,62,111,58.14925899566243,60.0
2013004796,20,111,65.9233223832779,75.0
2014000834,9,36,56.29851799566241,60.0
2014000834,70,143,45.837807999999995,59.667292355799596
2015008828,4,143,67.275168,75.0
2016008049,4,9,28.339161114467352,30.0
2016008049,21,42,23.35664448,29.855686068219097
2015009017,24,111,71.29208062327788,75.0
2013001180,62,122,23.584731460541207,39.45112656096498
2016007851,20,34,22.358473200000002,24.0
2016007851,38,111,22.9056488,24.0
2016007851,114,122,22.9056488,24.0
2016007851,127,143,22.358473200000002,24.0
2015001845,16,138,54.3351231956624,60.0
2013001182,33,36,4.75,8.006
2013001182,62,111,4.75,39.16501448296401
2013004722,54,143,4.675,23.999999998244085
2014006361,4,136,38.3584726605412,40.0
2013000802,24,110,31.0700936685412,39.99995826540973
2013002417,31,113,35.6225946605412,40.0
2013008224,42,143,37.26412146054122,40.0
2014008414,36,143,6.578732215519592,29.999999994467366
2016006553,27,42,19.07541959824407,23.83829986197742
2016006553,44,111,23.45282439824405,24.0
2013000785,51,111,66.48659138327788,75.0
2013008770,30,130,13.48817159446736,29.99999999446734
2013007905,35,143,44.067533995662394,59.99999999566238
2013000693,5,57,59.25970359566239,60.0
2015001143,114,122,28.615967600000005,30.0
2016006343,20,33,55.752293583277876,67.22948916949359
2016006343,35,143,74.61375838327788,75.0
2016006599,30,108,28.509311860541196,39.999721291144645
2012007152,20,39,60.934368383277885,71.858119807195
2012007152,44,111,74.22751679999999,75.0
2014008314,34,111,57.522567583277876,74.40699196289181
2016003154,3,116,69.59261758327789,75.0
2013008779,14,143,4.675,23.999999998244085
2015000840,28,111,6.632383194467363,29.45733332780071
2015000507,24,38,22.80303151446735,29.42200745532711
2015000507,40,62,28.155696354467366,30.0
2015000507,64,111,28.15569636,30.0
2012009032,26,110,63.798993599999996,75.0
2012005673,22,111,25.326476634467358,30.0
2016008714,24,111,21.142192634467353,29.999999994467352
2015006288,24,111,28.449883706467354,30.0
2015000189,20,111,36.7169458605412,40.0
2015000504,28,111,37.26412146054119,40.0
2013003976,133,143,29.391025744,30.0
2013006847,42,45,66.50268478327789,68.40097652192347
2013006847,54,140,66.50268480000001,75.0
2013006848,39,109,51.11644319566239,60.0
2013006848,141,143,51.1164432,52.64847788947373
2013007168,8,13,22.905648798244062,24.0
2013007168,18,111,22.9056488,24.0
2014007093,39,111,7.3083059944673625,29.99999999446738
2012002022,42,111,18.65093431446735,29.999999994467352
2012008999,0,129,72.68255038327788,75.0
2014005177,36,111,20.16371391446735,29.999999994467334
2012005667,47,129,70.36510078327788,75.0
2012009966,39,111,70.59684576,75.0
2014007108,72,143,26.12470927446735,30.0
2015004727,58,143,15.606063034467365,30.0
2016009111,10,143,58.519407199999996,60.0
2012009870,3,6,56.29851799566239,57.72780596168904
2012009870,10,111,58.519407199999996,60.0
2016004694,34,114,16.61312939824406,23.99999999824408
2014007072,30,110,60.19407198327788,74.97060372883874
2015006231,26,129,27.231935194467358,30.0
2015006231,136,143,28.892774080000002,30.0
2015006226,25,142,37.8112970605412,40.0
2013003568,36,42,8.810990260541203,15.322990260541204
2016007424,38,111,20.65295327446736,29.45733332780071
2016001658,12,143,36.82638152,40.0
2014002702,46,136,57.40896259566241,60.0
2014003729,47,111,50.08646559566241,60.0
2015000140,32,42,38.90564826054119,40.0
2015000140,49,111,34.528244,40.0
2013007228,18,143,34.5282434605412,40.0
2014000306,54,106,26.124709274467353,30.0
2015000574,33,111,52.59703599566242,60.0
2015000141,49,111,34.52824346054121,40.0
2013007225,44,116,19.818875860541215,39.45540644862669
2014005216,46,128,68.82013438327787,75.0
2016002138,33,40,72.99154367999999,75.0
2016002138,42,50,73.84127520000001,75.0
2016002138,52,111,73.84127520000001,75.0
2015000142,32,40,28.89277407446737,30.0
2015000142,41,128,29.44638704,30.0
2014003686,38,111,59.453775583277874,75.0
2012008796,34,105,24.823718823999997,30.0
2014007208,120,143,27.78101319566239,52.08770791563386
2016007356,48,114,57.408962595662395,60.0
2016007356,127,143,57.7791108,60.0
2012008954,40,119,51.68066339999999,75.0
2014007170,29,111,21.264122,24.0
2014007170,114,126,21.264122,24.0
2014007170,134,143,22.9056488,24.0
2016004574,19,111,38.90564826054119,40.0
2013003505,27,111,23.35664447446736,29.99999999446738
2015000162,52,111,34.39144956054121,40.0
2012008943,32,111,11.848547195662405,59.284387507483885
2012000802,64,143,20.71694639824407,24.0
2015006562,34,93,71.91006718327787,75.0
2016005903,19,25,57.408962599999995,59.664602286035205
2016005903,32,111,59.2597036,60.0
2015006519,35,111,34.785737860541204,40.0
2016008852,22,111,23.356644474467352,30.0
2015005645,50,112,27.73018685846736,30.0
2015000337,18,112,25.01748335446736,30.0
2012002135,25,111,59.629851795662404,60.0
2012000424,32,111,58.51940719566238,60.0
2012003237,29,118,4.75,39.99865930752925
2015000252,38,111,21.65352346054119,39.45600647778433
2013008074,43,111,73.45503358327788,75.0
2012000422,30,111,28.892774074467347,30.0
2013006067,45,143,55.558221599999996,60.0
2016004988,57,116,31.79236546054119,39.99729280798608
2016004988,120,143,35.89618246054119,40.0
2013005213,30,111,4.675,23.999999998244085
2014004383,33,111,4.775,29.99999999446736
2016007566,42,111,56.49258998327789,74.88562143461876
2016007544,28,143,37.264121460541205,40.0
2012000958,43,48,60.628593783277886,64.99608773103041
2012000958,48,112,74.6137584,75.0
2012000438,30,110,50.947462495662386,60.0
2012003829,24,29,24.463870394467353,28.0833084633001
2012003829,36,143,26.955128719999998,30.0
2012009433,0,12,25.017483354467352,29.507768246464206
2012009433,21,143,26.12470928,30.0
2012003847,38,111,21.264121998244057,24.0
2012003247,9,10,33.16513302,34.04250862801089
2012003247,21,27,21.653523999999997,28.165523999999998
2012003247,34,120,25.101340639999997,40.0
2012001597,25,143,37.127327560541204,40.0
2014000213,33,111,32.886716660541204,40.0
2015000332,30,34,21.122441800000004,25.46377513333334
2012003898,32,40,60.32281918327788,66.54704386382082
2012003898,44,143,70.3651008,75.0
2016005134,40,111,4.775,29.99999999446736
2016004802,22,111,29.551287195662407,59.994054437615446
2012009769,19,128,22.0848854,24.0
2012009769,136,138,21.811297599999996,22.78075922780462
2014001022,42,110,69.59261758327786,75.0
2013001701,56,111,26.320609460541206,39.4486308360396
2015000230,4,6,71.13758398327788,72.1001609069566
2015000230,10,18,73.84127520000001,75.0
2015000230,23,41,74.22751679999999,75.0
2015000230,43,44,73.45503360000001,73.88238784935308
2015000230,46,50,73.068792,74.64766987641858
2015000230,52,112,73.068792,75.0
2014006978,9,111,19.075419598244064,23.999999998244043
2015005866,54,133,18.52824399824405,23.99999999824407
2015005866,140,143,22.905648798244073,24.0
2016001792,30,116,38.273909995662414,59.999999995662414
2014000232,20,22,55.92836979566241,56.982915460895704
2014000232,34,111,56.298517999999994,60.0
2014003827,26,111,26.67466426054119,39.999882492770105
2015005944,130,138,38.0848854,40.0
2015005917,48,111,23.35664447446736,29.99999999446738
2015005903,36,111,17.984228260541204,39.99827721556781
2015005885,22,28,23.54332791446736,28.150032764519636
2015005885,41,111,27.50874167446735,30.0
2012009250,34,111,35.1848541805412,40.0
2012000522,22,111,17.68012182,24.0
2015000240,38,111,55.9283697956624,60.0
2016007301,24,94,39.452823860541194,40.0
2016007301,132,143,37.537709799999995,40.0
2015004479,39,143,66.83420882327789,75.0
2014004223,42,111,4.675,23.999999998244085
2016007162,22,111,44.42158879566241,59.45733332899572
2012000507,32,111,36.00561758054119,40.0
2015007237,52,111,25.571096314467358,30.0
2016007159,26,117,71.91006718327787,75.0
2015007316,27,112,14.698014798244058,23.99999999824407
2014006205,108,111,27.37033843446735,28.939977995721364
2016005881,3,143,27.785548154467353,30.0
2014007550,27,34,54.817925200000005,58.00970493832142
2014007550,42,111,59.2597036,60.0
2015007314,45,111,20.169770798244073,24.0
2014004216,40,116,23.084256000000007,74.8092252887606
2012002543,34,38,6.256090699999994,10.59742403333333
2012002543,46,54,9.684609166666661,18.36727583333333
2012002543,56,110,17.99712763333333,58.408195290520126
2013008374,40,103,51.85673959566241,60.0
2013003181,32,111,72.68255038327787,75.0
2016007163,24,111,17.43389279824406,23.999999998244064
2015000613,32,111,19.484572434467353,29.45733332780067
2015007197,38,112,52.59703599566242,60.0
2014002096,39,116,4.675,23.999999998244085
2012002197,23,143,36.942253460541195,40.0
2013001914,25,28,38.35847266054119,39.566619013892975
2013001914,39,78,38.3584732,40.0
2013001914,140,142,38.3584732,39.27740931713336
2014006601,40,111,57.224839683277885,75.0
2014007498,28,46,6.1105765582440625,23.141307833377542
2014007498,50,111,18.582961558244072,23.99999999824407
2012005542,6,42,58.8895553956624,60.0
2012005542,46,111,58.519407199999996,60.0
2014004613,35,39,4.775,9.116333333333333
2014004613,50,111,7.455494453333335,30.0
2014005338,18,111,19.62259519824407,24.0
2015007203,13,26,27.78554816,30.0
2015007203,32,111,28.892774080000002,30.0
2012004404,37,57,10.878992160541204,32.56473533711169
2012004404,60,123,38.632060460541226,40.0
2013003224,41,111,32.350484572541205,40.0
2015000808,36,111,24.357214660541207,39.99924265252688
2014003004,27,36,18.01202633446736,26.805254637624486
2014003004,38,111,29.003496666467363,30.0
2015007472,26,112,33.627013060541195,39.726646095025465
2013007972,42,52,9.724218395662419,20.57755172899575
2013007972,54,111,19.639625595662423,59.273612071546
2014007649,27,111,71.91006718327787,75.0
2012000991,32,34,28.892774074467365,29.7756859435844
2012000991,37,111,28.892774080000002,30.0
2013006003,39,141,47.32644749566239,59.999999995662414
2014007571,28,48,12.5093124,24.0
2014007571,59,111,23.179236598244074,24.0
2015007403,36,128,12.837998234467372,29.999999994467345
2015007403,142,143,26.955128714467346,27.61958811487102
2012008348,34,42,54.077628795662385,57.97695335230024
2012008348,52,111,59.2597036,60.0
2013001439,44,47,13.928691460541202,17.184691460541202
2013001439,65,143,7.298834927207868,39.9955853812836
2014005371,22,24,70.51959742327787,71.52261858744166
2014005371,40,111,66.8889264,75.0
2014006575,27,30,4.675,7.931
2014006575,48,111,4.675,23.999999998244085
2013007363,114,143,52.597036,60.0
2015007447,24,134,55.37314749566238,60.0
2015007447,136,143,57.7791108,60.0
2012000992,37,143,12.146253278722266,23.999999998244064
2014007584,72,118,33.9810684,40.0
2016008584,60,117,26.010739195662392,59.57755786915736
2012000232,30,111,22.850931238244073,24.0
2014005301,36,120,17.98106839824406,23.99999999824407
2016004275,28,111,73.45503360000001,75.0
2013005332,36,104,73.45503360000001,75.0
2013005332,108,116,73.45503360000001,75.0
2012010202,20,23,59.2597036,60.0
2012010202,28,111,50.08646560000001,60.0
2012010202,127,143,57.779110800000005,60.0
2016004278,62,115,18.80183179824406,23.99999999824406
2016005333,28,143,5.5588329987419005,24.0
2014007308,46,111,4.775,30.0
2012004310,36,111,16.952275944467356,29.99999999446737
2016004272,34,38,4.675,9.016333333333334
2016004272,46,112,7.383824400000002,23.457333331577413
2015006855,36,111,65.73020158327787,75.0
2014002200,34,112,4.675,24.0
2015006810,42,117,13.928691460541202,39.9971165404057
2012000613,45,143,21.69580559446736,29.999999994467366
2015006801,38,111,17.02351109824406,24.0
2013003418,20,111,35.622594660541196,40.0
2012008757,34,111,61.67466478327788,75.0
2013003394,20,132,49.3783559956624,60.0
2013003394,142,143,56.298517999999994,56.818583076980076
2015004314,30,111,46.545917595662395,59.999999995662385
2015004317,8,42,31.988704940541204,40.0
2015004317,70,80,6.525727460541209,17.379060793874544
2015004317,134,143,8.933632940541207,18.70163294054121
2013004021,24,111,54.07762879999999,60.0
2013004021,117,143,54.07762879999999,60.0
2012008704,57,111,23.35664447446735,29.99999999446737
2015000640,25,105,10.876838426436434,73.796055950365
2012001308,28,117,73.45503358327788,75.0
2013006765,53,111,18.254656200000003,23.999999998244085
2013006765,113,116,22.905648798244087,23.999270785319563
2012010242,45,143,29.16958056,30.0
2012000588,32,34,69.20637598327788,70.30107248512543
2012000588,47,111,69.20637599999999,75.0
2012006153,29,111,21.695805594467355,29.99999999446736
2013007310,21,30,30.646051094713922,40.414051094713926
2013007310,61,111,38.869084694713926,73.36264659432433
2015003932,24,111,14.63080299446736,29.999999994467338
2016004150,34,120,14.698014798244069,23.999999998244085
2015000706,30,114,32.88671666054119,40.0
2015003971,48,111,6.632383194467361,29.999999994467377
2016001323,22,111,55.7432957,60.0
2016001323,140,143,58.59343684,59.77415681480554
2015000690,32,111,18.316191594467362,30.0
2015007118,29,111,24.74228622,30.0
2015003996,28,50,12.113355940541213,35.3438125429479
2015003996,53,111,39.124518500541214,40.0
2015004145,21,111,69.59261758327789,75.0
2013001117,31,111,32.3395410605412,40.0
2013003342,36,111,33.43389226054121,40.0
2012010255,39,111,64.95771838327788,75.0
2016005378,28,111,27.785548154467367,30.0
2016003216,29,42,25.017483354467352,29.603614150052
2016003216,52,111,28.892774080000002,30.0
2015000377,67,111,21.811297598244057,24.0
2015000377,140,143,21.811297599999996,23.314519825726258
2014007949,21,111,49.17879783566241,60.0
2014002446,117,143,58.37134792,60.0
2014002022,21,112,35.4230365005412,40.0
2013006625,24,132,26.89976741846735,30.0
2016005856,27,112,23.35664448,29.999999994467345
2016000752,28,48,53.43484398327787,69.87872409366815
2016000752,68,111,67.6614095832779,75.0
2013007509,124,130,20.448830356,23.527257599435625
2013002036,0,4,71.13758398327788,72.93317252022234
2013002036,14,124,72.6825504,75.0
2013002036,129,143,73.45503360000001,75.0
2013002231,22,112,18.774473018244063,23.99999999824405
2012005772,4,121,21.26412199824407,24.0
2016000597,33,112,56.6686661956624,60.0
2012001406,29,111,64.84184590327789,75.0
2012006506,58,114,4.675,24.0
2012006507,58,114,33.534403695662405,60.0
2015000871,27,28,56.664160048,57.159598658114994
2015000871,31,38,56.298517999999994,59.12016095167926
2015000871,63,112,54.930579,60.0
2015000871,114,122,56.298517999999994,59.31361234384666
2016001117,48,105,4.775,30.0
2014006195,30,143,28.117715936,30.0
2015000922,37,120,63.49000030327785,75.0
2013006318,32,143,37.8112970605412,40.0
2016006248,25,110,37.81129706054121,40.0
2014003475,24,44,23.15885658846736,30.0
2014003475,62,112,17.709792282467347,29.457333327800676
2012002640,31,46,21.264122,24.0
2012002640,63,112,23.4528244,24.0
2013005784,8,20,35.67731222054119,39.575555481496444
2013005784,47,143,35.70467154,40.0
2012000845,36,143,25.37733177846735,30.0
2015007233,36,112,9.062106118244058,24.0
2014001792,20,25,73.76402688,75.0
2014001792,32,124,73.8412752,75.0
2014001792,126,142,73.76402688,75.0
2014001594,20,118,19.978259338244065,23.623350602642702
2015002362,46,94,21.948091498244068,24.0
2015002362,129,143,16.651431692000003,23.659163178109537
2013008070,26,112,73.14604030327786,75.0
2015008338,45,111,64.63585038327788,75.0
2012002683,38,117,69.59261758327786,75.0
2014000529,27,113,27.23193519446736,30.0
2013006516,33,139,15.39523949446735,29.999999994467366
2012009871,20,111,21.85191157446735,29.457333327800697
2014007035,36,110,58.51940719566238,60.0
2013006879,28,42,21.26412199824406,23.938808771164382
2013006879,50,120,23.7264122,24.0
2016005139,23,111,26.43643843246736,30.0
2015005873,1,111,38.9056482605412,40.0
2016005062,120,143,38.9056488,40.0
2016004667,24,112,19.485801298244063,24.0
2014002817,20,143,22.62278543446736,29.999999994467355
2014000307,31,112,32.339541060541194,40.0
2014002780,40,112,27.564102970467353,30.0
2012002054,22,36,17.771279479234973,28.230184326704155
2012002054,50,112,26.67832223446735,30.0
2014000702,60,143,63.895553983277885,75.0
2014000667,32,112,52.59703599566242,60.0
2016000287,61,142,20.169770800000002,24.0
2016002876,12,31,58.149259,60.0
2016002876,36,116,52.2107944,60.0
2016002876,117,124,58.8895554,60.0
2015009242,26,39,54.930578995662394,59.80783150175959
2015009242,49,112,59.20337670000001,60.0
2012005019,14,111,38.358472660541196,40.0
2013004760,14,46,27.2319352,30.0
2013004760,50,112,28.892774080000002,30.0
2013004760,116,143,28.892774080000002,30.0
2015002119,27,110,42.29725999566239,60.0
2012008267,24,112,38.6594192405412,40.0
2012008984,37,113,21.4443092605412,39.890519318596425
2016005553,26,36,23.781129758244063,24.0
2016005553,38,122,23.94528244,24.0
2016005553,126,143,22.85093124,24.0
2013009133,27,51,57.927170079999996,60.0
2013009133,52,103,58.112244180000005,60.0
2014000322,27,112,67.27516798327787,75.0
2013001874,28,33,25.29589918,28.175280398350758
2013001874,35,44,29.446387039999998,30.0
2013001874,48,118,28.615967600000005,30.0
2013000765,43,111,7.3018686344673585,29.999999994467377
2016000315,36,112,29.446387034467353,30.0
2016000315,114,126,28.6159676,30.0
2016007896,38,116,17.455194694467355,29.457333327800693
2012000544,34,42,28.83275767970961,37.51542434637628
2012000544,57,143,37.613913173042945,60.0
2015004626,32,112,49.08962598327789,74.5958088688253
2015007823,44,143,63.96314626327788,75.0
2016000517,4,112,15.245190398244066,23.99999999824409
2015006807,30,114,35.732029780541204,40.0
2015004431,25,114,17.40653401824406,23.99999999824405
2015006802,33,112,22.98971495446735,29.99999999446733
2015006377,60,112,34.528243460541205,40.0
2015006366,33,112,23.237553314467355,30.0
2016006503,9,12,21.48299224,22.92062379735503
2016006503,20,143,21.811297599999996,24.0
2013000978,42,112,54.8179251956624,60.0
2014002248,15,118,54.077628795662385,60.0
2012000803,24,112,25.57109631446736,29.78924189147547
2016007303,34,113,20.588579674467347,29.457333327800676
2016007355,34,111,4.75,39.450819583816255
2015004624,36,38,21.353981778467343,23.52464844513401
2015004624,39,106,23.160421503800674,29.674399994467365
2012008967,65,112,27.4471474605412,39.97598851843358
2013009281,32,112,9.63664049824406,23.457333331577424
2012001781,26,143,38.632060460541204,40.0
2016001810,32,45,46.6585713956624,55.503170632644746
2016001810,54,112,51.50268479566239,60.0
2013008984,38,112,27.78554816,30.0
2012009692,32,116,4.75,40.0
2012005852,114,143,57.03881440000001,60.0
2014001358,8,15,38.90564826054119,40.0
2014001358,35,111,35.896183,40.0
2014001005,121,143,29.169580554467355,30.0
2014002701,36,112,5.943205198244062,23.999999998244046
2015006207,19,38,73.45503358327788,75.0
2015006207,57,112,67.275168,75.0
2016000498,38,112,33.10558744,40.0
2016000498,120,123,37.48299224,38.83085718143819
2012009055,14,21,38.413190220541196,40.0
2012009055,26,112,37.811297599999996,40.0
2014004928,40,112,18.52824399824407,23.457333331577424
2015005938,46,112,35.62259466054119,40.0
2016007460,32,114,29.114219258467358,30.0
2015000443,33,112,27.647144914467365,30.0
2012000450,23,112,20.032976898244062,23.71917828244066
2015001953,36,112,56.29851799566241,60.0
2014003560,16,20,23.179236600000003,24.0
2014003560,24,143,21.811297599999996,24.0
2016008101,41,114,9.348949114467361,29.999999994467373
2013000676,20,27,53.627013595662405,56.99577474060375
2013000676,30,112,58.519407199999996,60.0
2013000672,28,36,21.39324967446735,27.822089343997202
2013000672,68,112,24.46387039446734,29.537154691948878
2012002664,19,112,71.13758398327788,75.0
2012000150,38,112,18.92774079446736,30.0
2013000727,20,112,38.905648260541206,40.0
2015002363,11,30,35.89618300000001,40.0
2015002363,46,112,38.632061,40.0
2015002363,140,143,37.264122,38.668292984299775
2012007440,32,37,28.339161114467352,29.924056344563326
2012007440,43,112,26.12470928,30.0
2016006791,32,112,58.51940719566241,60.0
2016006776,32,111,23.633450954467364,30.0
2014003583,40,113,71.21483230327789,75.0
2012002766,56,112,35.731152800000004,59.26698642032428
2015008535,52,106,69.59261758327789,75.0
2012002699,117,124,69.62963242000001,72.74668860664967
2012002699,125,143,74.34338928,75.0
2014005990,42,121,51.8567395956624,60.0
2015002481,25,112,38.9056488,40.0
2015002481,128,134,38.9056488,40.0
2015002481,141,143,39.179236599999996,39.91324624746023
2016000764,9,18,73.84127520000001,75.0
2016000764,31,112,73.068792,75.0
2016000764,124,132,73.068792,75.0
2016008975,32,112,18.900382014467358,30.0
2015000728,46,143,4.675,23.999999998244085
2013007753,41,51,14.811049074467357,25.45367095811347
2013007753,56,112,27.28729649046735,30.0
2015000739,30,114,21.15468688,24.0
2015000739,115,117,23.4528244,24.0
2016006558,3,112,71.5238256,75.0
2015007258,35,115,26.124709274467353,30.0
2012006209,26,27,51.077819035662394,51.91811497685172
2012006209,64,112,58.445377560000004,60.0
2015007135,52,143,73.50138259200001,75.0
2015001640,60,112,4.775,29.99376658797472
2014002881,52,120,38.4952665605412,40.0
2013007331,29,37,25.57109631446736,29.105420068690158
2013007331,50,112,24.463870399999998,30.0
2013009128,66,112,4.775,29.96981141303457
2013009128,114,143,28.89277407446736,30.0
2016008968,31,112,72.68255038327787,75.0
2015003260,18,28,36.503635995662414,47.356969328995746
2015003260,102,143,27.116619235662416,58.60948045479161
2016001239,26,111,57.77911079566239,60.0
2015009264,48,112,4.775,29.99999999446736
2012009502,46,102,58.51940719566238,60.0
2016008667,4,143,23.89056487824407,24.0
2012000543,36,112,26.678322240000004,30.0
2012000543,115,143,26.678322240000004,30.0
2014006591,26,112,57.03881439566241,60.0
2012004438,36,112,5.5,60.0
2013008166,34,112,37.264121460541205,40.0
2013008281,28,112,46.54591759566241,59.45733332899574
2013004017,32,112,68.82013438327787,75.0
2016005092,34,112,25.326476634467344,29.7202201336436
2014007603,43,115,4.675,23.999999998244085
2016009137,28,112,22.905648798244066,24.0
2014000867,38,112,41.49258999566239,59.444713713176185
2014007827,31,38,58.519407199999996,60.0
2014007827,40,112,56.298517999999994,60.0
2016002394,30,116,26.678322234467355,30.0
