name,t_in,t_out,EStart,EEnd
2014003136,32,109,10.78570925824406,23.99999999824408
2015002505,15,104,12.466635733333337,74.44290960532814
2014007557,19,22,18.53647620591623,21.79247620591623
2015003128,37,104,13.866366494467359,29.999999994467352
2015007703,3,104,11.004453850688222,29.99999999446735
2015005306,30,104,8.418005922721846,30.0
2014005632,16,141,5.876660352151678,30.0
2015005817,26,135,5.429005788973208,24.0
2015005673,26,104,8.347865922748671,39.45372155714179
2016006095,36,105,4.75,39.43798079827658
2014007279,40,104,5.614142029989206,29.457333327800715
2013004130,42,111,6.180616815445077,24.0
2013005391,30,105,4.675,23.999999998244085
2015005409,38,143,5.3670026605412025,39.99988992587414
2015004845,36,111,6.464756904978088,39.99261558268893
2013004798,36,105,4.794516914467357,29.45733332780067
2012002036,48,106,4.75,39.90775741400976
2016008577,38,105,7.186679282318104,58.663028815206474
2015000117,30,104,36.42412018327787,74.67192158339458
2012000938,22,99,13.65694816322125,73.75680314767206
2016008505,26,105,8.373323983277869,72.97922082479246
2013000526,42,105,5.75,69.15437331976881
2013000340,62,143,8.002177762008003,23.999999998244085
2014005235,34,105,4.909327697365128,30.0
2014000347,48,105,14.665404912559387,59.385839392208204
2016003997,14,143,4.955110231788063,23.457333331577384
2015001459,42,108,4.775,29.99999999446736
2015001191,32,138,4.75,39.4572405141557
2016004199,33,108,4.75,39.99084191741483
2014005564,12,143,8.205330929191392,24.0
2013006681,39,105,14.373150662179098,59.5043917546351
2014003768,42,143,7.329991066931699,59.86520924969593
2016002918,33,105,9.88321007396207,39.559015430334455
2016007006,39,105,7.121669213068788,70.70881291319098
2015004400,0,143,21.78,59.99999999566238
2016003304,59,108,6.15885675824406,23.99999999824405
2015002788,28,105,8.282994071687954,23.999999998244093
2015003503,21,122,45.8378079956624,59.99999999566241
2016003183,30,109,4.675,24.0
2016007093,3,105,18.1129754605412,39.99999088925263
2012005784,15,102,6.98621218764536,74.0627095425759
2012008177,12,18,5.75,12.262
2015007955,74,106,5.033869280541206,36.6251787806905
2012006545,58,118,4.675,24.0
2012006545,123,126,20.716946398244083,22.44158720096609
2013005511,27,105,6.706376062468589,39.99524332598189
2016001315,24,105,4.675,24.0
2012008772,32,105,15.95651867824407,23.99999999824408
2012006340,48,105,13.028368623436638,69.44599581843869
2013008863,16,105,10.58127926511484,74.36636844272712
2016008104,20,105,6.565229454428198,59.83732129152109
2012007281,137,143,11.464850738244085,17.976850738244085
2015008896,47,117,4.675,23.999999998244085
2012006781,30,104,16.1495806605412,39.997502776468096
2013007800,40,105,5.9353758721739815,24.0
2012007054,0,143,12.147711368629732,29.999999994467366
2016000474,44,105,5.044539196838395,39.40204743113894
2013004294,36,118,5.379305645436875,29.99999999446737
2013008073,46,132,4.775,29.99999999446736
2015006296,32,105,4.675,23.45733333157742
2014008128,32,105,11.760125440193436,72.63373595894919
2012009249,50,114,4.775,30.0
2016005844,20,108,11.962136798244074,24.0
2016005844,112,120,16.024915628244052,22.477734825409055
2012009425,22,105,4.929436149327317,24.0
2014002402,34,105,7.880766780822606,40.0
2012001836,110,127,5.943205198244065,22.00612883908546
2014005854,52,106,5.428236730509965,29.998357718232935
2014006858,112,143,14.238076171647597,30.0
2012007765,60,109,4.775,30.0
2012001586,34,106,4.775,29.457333327800697
2014005148,60,106,11.123499599029651,61.013039496268426
2015008610,20,136,7.20615374449933,29.99999999446736
2016008757,24,102,9.41074777046736,29.99999999446736
2014004245,138,143,4.775,10.201666666666668
2014004311,38,107,9.308689132985503,59.42191434269664
2013006229,40,106,30.582215983277873,74.6218077255676
2013007687,20,105,8.26527701301048,74.50992345413779
2014008434,25,106,15.088312306794952,74.15840291471896
2012009765,39,106,21.07230856901958,73.14139671693536
2012007578,28,106,5.775218048724248,23.999999998244082
2012008983,28,106,7.082413441003589,30.0
2013009019,38,106,4.848854000000003,23.457333331577395
2013007208,25,29,5.5,9.841333333333335
2013007208,124,143,7.620444133333334,28.24177746666667
2016006382,52,106,13.665161459002187,68.38466133218257
2015007879,34,106,5.003207940413848,24.0
2016004514,28,106,17.040306842467363,30.0
2014004525,48,106,22.142837023277863,72.19169879759082
2012000662,12,106,4.877064680820926,24.0
2013000405,33,110,6.226542296146372,23.999999998244085
2013000060,18,106,26.545917060541207,40.0
2015000139,124,143,9.483768583277888,30.105101916611225
2016002988,24,53,6.756023869672723,23.70025621021486
2016002988,71,106,20.509019670244072,24.0
2016002988,136,137,20.667700596,21.469054237810308
2014005000,64,143,7.256426638244061,23.674399998244066
2014005006,38,106,5.3072690982867865,23.457333331577416
2013005366,72,132,7.14527758590471,68.07398894303081
2016007231,36,106,5.943205200000003,23.45733333157741
2016006997,27,106,12.171731474467363,29.99999999446738
2016007501,24,107,16.380158131837366,74.12751437604477
2014008577,36,143,9.712659959999998,29.99999999446738
2013001169,36,107,11.385934260541202,40.0
2013003971,62,123,17.35181645824406,23.45733333157741
2016007515,40,143,8.131329771084367,74.20462658199357
2012000320,52,106,19.075419598244057,23.47500674531853
2013002371,34,96,7.913828714313434,29.457333327800704
2014005128,33,107,4.75,39.98950612847089
2013003411,21,104,4.775,29.99999999446736
2014007244,32,106,11.842411744964785,72.7712949870618
2014005238,36,111,10.935319060541202,39.99579206558768
2013008010,2,143,6.098534148636759,23.457333331577424
2012006122,26,114,21.695805594467355,29.457333327800693
2013007961,40,107,9.913425076342012,59.85134685170296
2016005222,130,143,12.471190793003412,26.580524126336748
2016000595,25,106,14.63080299446736,29.67439999446734
2012003626,50,106,10.338063639334951,39.40111903305029
2015001435,29,106,15.89190908024404,60.0
2015006360,40,111,4.75,40.0
2014003363,39,106,7.177824860231776,59.167811100458636
2013005937,71,143,5.5,59.394128817201214
2013008592,35,107,4.75,39.98622408161918
2015009301,67,120,4.7941364382440685,23.782933331577397
2015007690,25,30,5.5,10.926666666666666
2015007690,52,107,8.158088546666667,57.798817476604086
2015008554,36,120,4.775,29.99999999446736
2014000161,59,143,7.5557050605412,39.99812590073129
2015005514,30,108,6.024507773633843,39.994816981884576
2015005649,36,106,10.774260556698575,39.99150362885236
2015001898,126,143,6.507389539773055,24.944017063193495
2016001222,16,143,4.775,29.457333327800697
2016004776,36,127,23.17925198327788,74.77244348380634
2013007968,61,106,24.063437795662406,58.5011264326543
2014005548,26,108,6.474826217955432,59.994057422385666
2014004688,12,18,4.75,11.262
2014004688,94,143,6.3374196000000005,39.74347277866083
2012002758,54,107,6.48432391446736,30.0
2016007433,38,107,6.33519199434047,23.99999999824406
2013005236,42,107,4.75,39.96433559242464
2016005048,36,107,4.75,39.9842173240056
2012006628,43,107,9.245039830918245,70.92612988205244
2016000668,50,120,8.275108793109979,40.0
2012010535,15,106,12.05242077224406,23.99999999824405
2014000450,36,126,4.775,29.99999999446736
2015003931,34,99,27.157466260541206,40.0
2016008051,47,108,4.675,23.999999998244085
2012008216,47,108,8.852306790467344,29.99999999446736
2014007573,34,108,10.057881825597923,59.13204600788736
2013002080,47,108,4.75,39.93861094225787
2013006796,24,45,4.775,26.43352764790089
2013006796,49,108,27.78554815446736,30.0
2016005823,32,117,15.44862496342254,59.92862651075093
2012009668,62,107,5.164538367077412,23.457333331577413
2013005838,34,114,12.1745108605412,39.99819098994197
2014003845,49,107,16.03283119566241,59.10114470032577
2012002502,33,113,12.7860600605412,39.78130578783922
2016001509,29,108,47.60903318327787,74.90152990201923
2015002713,40,108,8.150049691695981,39.44285181303794
2013000381,34,106,36.825503995662395,59.425823007749244
2012005665,41,114,28.135067995662414,59.92625000800555
2015002886,56,108,6.061133331590622,56.79592738077385
2014006180,28,108,5.218738938467362,29.999999994467345
2015004245,44,143,4.675,23.45733333157742
2012001989,38,108,6.976342660541206,39.9863198664832
2012006178,27,109,5.5,59.76168716962643
2015002293,36,108,4.675,23.999999998244085
2012006409,45,108,4.675,23.78293333157742
2016002406,26,112,5.991927162587307,59.84461128253771
2012005497,15,18,4.775,8.031
2012002094,17,108,15.395239494467361,29.99999999446738
2015001432,52,108,4.675,23.999999998244085
2016003752,116,143,7.584731998244074,23.883791033281437
2015001619,26,33,4.775,12.372333333333334
2015001619,37,109,10.592014826666666,30.0
2016008839,47,108,6.63882055446736,29.999999994467373
2016003900,34,143,4.675,23.999999998244085
2012004530,45,143,4.675,23.999999998244085
2012002831,43,99,29.72319351446736,30.0
2012004803,51,124,11.414961198244061,23.99999999824408
2015002110,30,108,21.053971995662412,59.9135857852674
2014005581,38,108,11.829435303443365,59.574947002125896
2012004245,29,139,8.95305147446736,29.999999994467352
2016002581,40,108,20.848853460541203,39.99685872351377
2016006532,44,108,6.490380798244063,23.457333331577388
2016002842,20,69,6.245315782533006,30.0
2016003305,47,108,6.24415177824406,23.999999998244085
2012004277,39,108,30.388143995662386,59.90996603364496
2012004254,24,126,16.71328895446736,29.999999994467366
2013000725,34,111,4.75,40.0
2016007126,42,108,17.11311104954,59.60792430823581
2015007470,39,104,20.34586239566241,59.67407504318459
2012008258,47,108,18.6882421956624,59.455175171055245
2012003249,31,123,12.876772892191388,29.999999994467345
2012003544,31,107,13.832541072710294,29.999999994467345
2014007249,39,108,4.675,23.999999998244085
2012007861,60,137,5.358552337721234,23.99999999824405
2016007669,24,108,10.19497338436409,74.56721764066931
2012008070,32,108,7.253889649417925,59.11378494907498
2014007362,39,107,11.962136798244059,23.999999998244085
2014007566,111,143,4.773911135409639,23.93459545796248
2013002898,28,143,5.627348617792526,30.0
2015006981,0,12,28.89277407446735,30.0
2015006981,75,135,4.775,29.99999999446736
2012008879,63,108,20.5877008,57.994124739021736
2015007021,42,108,30.38814399566239,59.878193369323256
2012008515,57,143,4.775,29.99999999446736
2015007177,36,108,4.75,39.98622408161918
2014007204,20,143,20.430425060541204,40.0
2014006586,34,108,12.33918699059711,73.78862642309893
2012007032,40,108,8.35077783824406,24.0
2012006961,8,24,20.687919460541195,35.94967175829908
2016000083,42,108,8.199441060541197,39.438443973631195
2015004866,41,128,16.85241088051769,59.95008841691438
2016000398,30,108,5.716263643319191,30.0
2015004473,39,108,9.838060621877533,72.12201200648606
2012006665,36,114,19.30897810760508,60.0
2014006456,7,120,21.81129759824406,24.0
2012001967,110,143,7.260216401678329,23.648006346744857
2013003953,25,108,16.761129860541207,39.99934331707772
2015008117,26,108,11.030500911342585,73.97087149762069
2015008119,27,107,8.715105242084,39.99719325451341
2012007720,48,105,14.680985595662415,58.89625054505484
2014008740,42,108,5.5,58.45373358244392
2016008048,39,143,4.675,23.999999998244085
2016005279,42,108,9.722030186724515,59.26435867280367
2013008251,38,108,4.675,23.999999998244085
2016009187,110,143,11.32677982793391,47.142779827933914
2014000157,56,114,5.943205198244067,23.99999999824405
2013005608,26,108,4.775,29.99999999446736
2013008317,34,108,7.274939807592803,29.999999994467373
2016009067,112,143,14.205556758244061,23.451098825952556
2013007919,36,116,4.675,24.0
2013007817,13,112,8.375617342625944,59.969603615201954
2013006444,40,108,5.5,59.12512691522626
2014003238,54,108,5.5,56.869834135848095
2013007617,39,143,6.312113628705728,23.674399998244052
2014003922,30,108,4.675,23.999999998244085
2013009387,46,108,10.566839018244064,23.457333331577413
2013006473,72,138,12.711642873513275,71.61005696225985
2014001322,46,122,4.75,40.0
2014004384,50,108,11.62742726331503,58.21299014282122
2014002309,39,114,4.75,39.99084191741483
2016008881,38,108,12.472700085030672,59.07336952250624
2013008678,50,132,15.245190398244063,23.782933331577418
2014007315,123,143,12.413242005731876,34.119908672398545
2013002238,36,109,4.75,39.44610045680815
2016001067,26,39,6.031748234226848,20.05465376147002
2016000195,38,108,6.387802095506345,58.81218968944417
2015000941,37,40,8.48312419446736,11.73912419446736
2012009191,41,120,9.062106118244058,23.999999998244064
2012001493,33,39,5.75,12.262
2012001493,43,143,6.210881600000002,74.6231798354306
2014001139,38,108,4.675,24.0
2015004475,44,115,23.777852260541195,39.99856907323197
2012010217,9,42,6.188474400218624,23.96307604924624
2014000491,36,108,11.962136798244059,23.457333331577416
2013007570,36,110,4.675,23.78293333157742
2014008939,44,115,8.25681772945657,23.99999999824407
2016002056,32,112,19.8188758605412,39.45670580796563
2012007783,46,106,12.071571918244056,24.0
2016002760,40,108,7.074016940515547,23.45733333157741
2016004893,29,143,4.675,23.999999998244085
2015000773,40,109,29.0564874605412,40.0
2012003085,50,109,4.675,23.999999998244085
2012007279,42,109,5.75,70.23903619178641
2016001232,58,109,11.414961198244082,23.45733333157738
2013002014,39,108,9.116823678244058,23.999999998244093
2013007717,42,110,19.99180759566241,59.74660289833848
2013000344,136,143,5.830931874467354,13.428265207800688
2014001719,33,114,8.064152933819202,29.99999999446738
2013007740,33,108,5.52703452328323,59.541892561527405
2015009296,36,109,5.5748202688972945,29.99999999446734
2013000209,47,110,4.75,39.73739445639408
2014006438,36,108,4.675,23.45733333157742
2016008184,71,135,5.135960717447404,39.52899880469566
2014007343,21,109,4.675,23.999999998244085
2012010369,38,143,4.75,39.99987827231384
2014000516,35,109,4.775,29.99999999446736
2012002526,60,108,13.4526941423945,64.7996859015276
2013005335,38,109,16.80531439566241,59.21712350467084
2012010442,116,143,11.483358148244067,24.0
2014004969,38,108,12.911599582278768,23.457333331577424
2015007804,42,117,13.193281898244058,23.457333331577395
2015005973,28,109,6.417478962784432,24.0
2013008247,42,109,4.775,29.99999999446736
2013004304,59,113,8.831185289638366,29.999999994467334
2014001931,34,110,4.775,30.0
2012009555,34,114,5.5,59.18268718070557
2012001712,17,108,23.91025743446736,29.999999994467338
2016003576,25,109,17.130867297701514,59.9326688890046
2014001895,39,110,39.65084688327788,74.24691570280926
2014000711,28,110,5.5,59.549103445873065
2016004989,43,143,21.39324967446736,29.999999994467345
2015001164,53,110,11.442648862666342,58.360098903796796
2012001277,12,143,5.5,59.4573333289957
2016006146,10,117,17.120303958162687,40.0
2014006437,34,110,10.726544154467359,29.999999994467363
2014000608,43,138,4.775,29.99999999446736
2013002804,42,110,9.519534276644814,59.890689265419496
2016003370,26,110,7.524674647126065,39.45557752369867
2014008323,27,110,6.241532310901655,23.99999999824407
2016003328,16,110,7.032476729554637,30.0
2012005802,42,108,7.587891860541205,39.97817347472035
2016008926,38,111,9.09789207446736,29.457333327800672
2013008498,36,119,6.447145667609515,39.997523446956905
2012006054,51,143,29.008207260541205,39.9999911210987
2014006208,30,110,13.056487998244073,23.999999998244064
2014008546,28,110,6.681892258244061,23.999999998244046
2013005978,36,117,12.015869220072487,74.16565740019426
2016008601,29,110,6.697809461183932,39.996842118333554
2012005425,26,126,16.77728207824407,23.999999998244064
2016006404,51,110,12.57567581446736,29.99999999446737
2012001840,33,108,11.962136798244064,23.99999999824409
2013000412,46,112,7.182350723839019,23.999999998244057
2012002506,62,110,44.46116414327789,73.2033828811295
2014001527,21,143,6.964753057030771,29.999999994467373
2015008934,39,129,25.773433860541203,39.99994849785604
2015004549,39,110,4.675,24.0
2012007341,42,110,4.775,29.99999999446736
2015007563,22,110,9.826213958982079,74.28178566653189
2012000156,51,111,13.004840593436624,59.03375791154058
2013005453,52,110,16.15967599446736,29.457333327800697
2015003288,48,109,9.198900018244057,24.0
2012008289,36,111,19.622595198244063,24.0
2013007090,32,111,5.5,59.15558030059545
2015009291,47,108,7.800764034467361,29.99999999446736
2015009275,33,49,4.775,22.140333333333338
2015009275,58,109,18.759109993333336,29.999999994467334
2015000386,35,39,8.3217509005412,12.663084233874535
2015000386,58,109,6.505555160541201,39.70255680494158
2012009188,30,110,11.246360974467354,29.457333327800686
2012008382,48,111,9.937587078244064,24.0
2013005645,34,110,14.63080299446736,29.999999994467338
2014006630,33,110,9.706953182430343,73.47484431673247
2014006786,36,110,21.053971995662412,59.87073490101423
2016003221,113,143,4.739418878244063,23.893704865894215
2014006644,34,42,33.54340158327788,42.22606824994455
2012001720,22,110,4.775,29.99999999446736
2015004796,33,112,11.89009697446736,29.999999994467373
2015006262,31,110,12.739672749208657,59.83234257635028
2015005872,22,32,25.696624834467368,29.481400129217118
2015005872,69,111,4.775,29.9314357476931
2013004134,48,111,11.521457093659151,58.66258865011673
2012004589,54,107,7.953651334467361,29.999988287135558
2012003581,32,110,7.584731998244061,23.99999999824407
2016003933,24,126,7.514557292837626,39.45721260770995
2014004816,44,110,18.16577219694709,59.431391613687836
2012003686,34,110,35.02399438327788,75.0
2016004115,56,110,8.95267099824406,24.0
2015000656,124,143,8.362471328486125,28.983804661819462
2015002192,32,42,4.775,15.628333333333334
2015002192,63,110,10.634870400000002,29.994618311917392
2013000384,37,110,14.846015260541204,39.996621504958554
2013006479,26,143,5.169688865333332,23.99999999824408
2016001816,31,143,18.95880105646736,29.565866661134027
2012007122,40,110,30.582215983277873,74.33900600152258
2013004716,36,110,14.23291553824406,24.0
2014005827,42,110,5.5,59.12512691522626
2013007974,22,110,8.110020574244075,23.999999998244064
2012003068,21,110,13.94057753923017,39.999599076520155
2016006893,57,143,9.443640662673294,39.99888563022675
2013007424,56,112,25.613937831245806,58.999548145451286
2014008672,46,110,23.78984999566239,59.203922437948876
2014008827,28,116,8.013850651292346,74.69993952530504
2014003926,142,143,6.709251038244043,7.794584371577376
2014007054,44,110,9.518412616467366,29.999999994467338
2014006832,40,110,6.9554800582440635,23.674399998244077
2014003188,26,110,5.808291609919147,40.0
2014008687,54,114,7.981501158931071,39.629337340489656
2013006636,22,27,23.28867171824406,24.0
2013006636,109,110,4.675,5.7603333333333335
2014006358,48,110,4.775,29.7829333278007
2016004614,36,110,4.675,24.0
2013001173,36,112,12.244536285991435,73.52908419622968
2016001272,36,110,16.644854179901415,59.80808088234621
2012004219,32,116,13.162250180974333,40.0
2012001237,54,110,6.414736419084238,57.14629913968353
2012001470,61,111,14.455677995662379,57.87208449484487
2015008631,24,111,15.913646205711308,74.48953153070684
2016007584,20,44,6.966680232056861,32.952968420109016
2015000353,27,123,15.97839911700631,39.99990446896784
2014006543,2,110,19.961699570254265,30.0
2015002454,26,110,10.434861653679244,73.56555570680197
2015006365,48,143,9.274585716792288,59.95552994220472
2015004748,34,143,26.288422660541194,39.99999946054122
2016007407,62,110,18.37412783446735,30.0
2016006759,32,44,4.75,17.774
2013005796,18,129,13.658381158244062,24.0
2013002857,33,111,30.259396795662404,59.96627281037546
2014004473,50,122,4.775,29.99999999446736
2016003605,34,112,4.675,24.0
2014004472,50,114,4.775,29.99999999446736
2015008392,30,111,6.698842249320725,23.99999999824408
2014004632,30,111,7.530008695285949,23.457333331577406
2012000681,50,128,4.75,40.0
2012007555,66,143,17.469239460541203,39.456032957092575
2016006839,35,111,21.9432046605412,39.99909944800602
2012005411,38,120,10.089767143693173,39.99821069214823
2014008031,2,12,7.8741086411884815,18.726932963008203
2014001659,34,110,16.761129860541207,39.455697314347
2014001247,44,111,7.217898355308949,39.438687911676546
2013005382,66,143,10.758350478244063,23.99999999824407
2015002445,21,111,5.900728249694717,29.999999994467352
2015001026,54,114,12.509312398244061,23.999999998244043
2014001657,39,110,9.422539460541204,39.665966542680344
2012005420,28,111,10.758350478244063,24.0
2015007857,44,111,9.461602914467356,30.0
2015003135,48,111,10.327427834467361,29.99999999446734
2012004578,41,114,16.148410614467362,29.999999994467345
2013006321,27,111,14.150839198244059,23.999999998244064
2016002359,26,116,7.123070920978483,39.45653415121493
2012008097,38,111,6.7639685982440625,23.457333331577416
2012004559,40,121,20.216382840541204,40.0
2016007886,38,111,22.310208383277878,74.37577965928364
2013009162,24,75,16.933064222911284,40.0
2015008051,30,111,21.693573598471225,74.4632761873892
2016007808,42,143,8.02730049824406,23.99999999824405
2013005587,40,111,4.794516914467357,30.0
2016008383,45,111,13.391611194467355,29.999999994467334
2012004613,30,111,8.210291754534143,29.999999994467334
2016001078,63,111,4.675,23.999999998244085
2014007830,39,111,4.675,23.999999998244085
2016003420,48,122,4.775,29.99999999446736
2013006477,42,111,11.848547195662405,59.53437794827279
2016006519,33,131,8.211396110933222,39.99977198678418
2013002180,32,111,5.75,72.69417557466465
2013007747,46,111,18.270764983277875,73.27362900169804
2013009250,39,111,9.11266143937869,72.57071924681989
2013005949,42,116,14.187912626467357,30.0
2016000499,51,143,8.395798274908698,74.41100460627321
2013004589,40,111,8.638045028244058,23.4573333315774
2015001314,40,117,11.962136798244059,24.0
2016002992,2,102,8.410452377656457,39.457185659873836
2016003250,70,143,15.561930236860812,74.02335114639347
2015008765,38,48,4.675,15.528333333333332
2015008765,62,111,14.703061,24.0
2014000834,70,143,5.521518651907992,59.137988507204454
2013001180,62,122,37.79110799566239,59.350581655239914
2013001182,33,36,4.775,8.031
2013001182,62,111,4.775,29.44411010512229
2013004722,54,143,4.75,39.99865930752925
2014006361,4,136,22.358473198244063,24.0
2013008224,42,143,5.62248620597256,23.999999998244082
